conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
318,0,1,0,50,24,276,677,1161,2485,973,771,16.631987767584096,47352,300.0,6.0,23.0,89.06807780265808,10.368749462068081,9.517695903778076,2.6852235198020935,1.9886894524097443,1789.829134941101,41.20022356510162,38.2582813501358,201.7943164333701,2.6468029022216797,0.8926424980163574,0.6643837094306946
