conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
318,0,3,11,80,35,298,527,1396,2483,1449,577,17.495963302752294,52612,300.0,6.0,23.0,93.44791054725647,9.742206558585167,8.076167106628418,4.08606618642807,0.8082845062017441,1525.225818157196,3.385179117321968,23.285886645317078,220.6210419535637,1.9633069038391113,0.47597187757492065,0.9565306901931763
