conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
0,0,6,2,74,61,453,492,1254,3091,1130,701,16.505810397553518,31115,252.0,4.0,21.0,76.61522507667542,40.87304085493088,2.249021679162979,7.503677010536194,7.925281524658203,1892.799198627472,37.3125433921814,42.089271545410156,223.93852472305298,1.0392628908157349,0.07260039448738098,0.5107979774475098
