conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
0,0,0,4,70,30,300,405,1366,3740,670,560,14.83388379204893,22131,222.0,2.0,20.0,22.63278603553772,21.590425670146942,7.335647940635681,9.51166570186615,3.4358566999435425,1588.9663696289062,70.99743485450745,10.745617747306824,335.4038715362549,1.7335001230239868,0.3314647078514099,0.6582891345024109
