conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
319,0,0,1,30,28,265,302,1222,2874,1169,787,16.965749235474007,47573,300.0,6.0,23.0,95.55042445659637,30.99506050348282,1.7090848088264465,8.43119740486145,7.99330472946167,1612.5475764274597,86.0079288482666,67.49414801597595,279.8175096511841,3.9587340354919434,0.29878872632980347,0.5176329016685486
